reporterISO,partnerISO,Exporter,Importer,Category,trade_value,source_lat,source_lng,target_lat,target_lng
ARM,GEO,Armenia,Georgia,Wind Products,7803242.38,40.21660761,45.00029001,42.16201501,43.48154265
ARM,GRC,Armenia,Greece,Solar Products,34331.81,40.21660761,45.00029001,39.34174658,22.5638882
ARM,HKG,Armenia,"China, Hong Kong SAR",Battery storage,384,40.21660761,45.00029001,22.3193,114.1694
ARM,HKG,Armenia,"China, Hong Kong SAR",Solar Products,53690.42,40.21660761,45.00029001,22.3193,114.1694
ARM,HUN,Armenia,Hungary,Battery storage,3750,40.21660761,45.00029001,47.19995117,19.35762863
ARM,IRN,Armenia,Iran,Hydroelectric,3810.66,40.21660761,45.00029001,32.51891732,54.2854515
ARM,IRN,Armenia,Iran,Wind Products,39575,40.21660761,45.00029001,32.51891732,54.2854515
ARM,ITA,Armenia,Italy,Battery storage,108.7,40.21660761,45.00029001,43.47247611,12.21947649
ARM,ITA,Armenia,Italy,Biomass,10.68,40.21660761,45.00029001,43.47247611,12.21947649
ARM,ITA,Armenia,Italy,Hydroelectric,912.78,40.21660761,45.00029001,43.47247611,12.21947649
ARM,ITA,Armenia,Italy,Solar Products,16935.15,40.21660761,45.00029001,43.47247611,12.21947649
ARM,ITA,Armenia,Italy,Wind Products,108.7,40.21660761,45.00029001,43.47247611,12.21947649
ARM,JOR,Armenia,Jordan,Wind Products,10360.17,40.21660761,45.00029001,31.24549058,36.77945491
ARM,JPN,Armenia,Japan,Solar Products,21304.4,40.21660761,45.00029001,36.01907537,136.8819473
ARM,KAZ,Armenia,Kazakhstan,Biomass,1208.78,40.21660761,45.00029001,48.19166075,67.28461098
ARM,KAZ,Armenia,Kazakhstan,Hydroelectric,994969.94,40.21660761,45.00029001,48.19166075,67.28461098
ARM,KAZ,Armenia,Kazakhstan,Solar Products,209.05,40.21660761,45.00029001,48.19166075,67.28461098
ARM,KGZ,Armenia,Kyrgyzstan,Biomass,55783.66,40.21660761,45.00029001,41.50689371,74.62040481
ARM,KGZ,Armenia,Kyrgyzstan,Wind Products,838.75,40.21660761,45.00029001,41.50689371,74.62040481
ARM,KOR,Armenia,Rep. of Korea,Solar Products,1761,40.21660761,45.00029001,36.4275986,127.8213171
ARM,LBN,Armenia,Lebanon,Hydroelectric,2338.02,40.21660761,45.00029001,33.91182721,35.87098632
ARM,LVA,Armenia,Latvia,Solar Products,5492.51,40.21660761,45.00029001,56.80717513,24.83329615
ARM,MDA,Armenia,Rep. of Moldova,Solar Products,421.02,40.21660761,45.00029001,47.20367643,28.41048279
ARM,NLD,Armenia,Netherlands,Solar Products,16295.61,40.21660761,45.00029001,52.29870037,5.512217101
ARM,ROU,Armenia,Romania,Solar Products,1203.42,40.21660761,45.00029001,45.85710104,24.94325249
ARM,RUS,Armenia,Russian Federation,Battery storage,84714.33,40.21660761,45.00029001,61.69256471,99.21652679
ARM,RUS,Armenia,Russian Federation,Biomass,2255396.85,40.21660761,45.00029001,61.69256471,99.21652679
ARM,RUS,Armenia,Russian Federation,EV,652526.62,40.21660761,45.00029001,61.69256471,99.21652679
ARM,RUS,Armenia,Russian Federation,Hydroelectric,2372979.8,40.21660761,45.00029001,61.69256471,99.21652679
ARM,RUS,Armenia,Russian Federation,Nuclear Products,8244.07,40.21660761,45.00029001,61.69256471,99.21652679
ARM,RUS,Armenia,Russian Federation,Solar Products,461611.91,40.21660761,45.00029001,61.69256471,99.21652679
ARM,RUS,Armenia,Russian Federation,Wind Products,793195.74,40.21660761,45.00029001,61.69256471,99.21652679
ARM,UKR,Armenia,Ukraine,Wind Products,3505,40.21660761,45.00029001,49.14882261,31.22912207
ARM,USA,Armenia,USA,Solar Products,15400,40.21660761,45.00029001,39.50155413,-99.06024063
ARM,USA,Armenia,USA,Wind Products,600,40.21660761,45.00029001,39.50155413,-99.06024063
ARM,ZAF,Armenia,South Africa,Hydroelectric,225,40.21660761,45.00029001,-28.96210619,25.11739621
ARM,ZAF,Armenia,South Africa,Wind Products,235,40.21660761,45.00029001,-28.96210619,25.11739621
ATG,AIA,Antigua and Barbuda,Anguilla,Biomass,110.689,17.0608,-61.7964,,
ATG,CRI,Antigua and Barbuda,Costa Rica,Wind Products,33802.259,17.0608,-61.7964,9.965671127,-84.1754231
ATG,DEU,Antigua and Barbuda,Germany,Solar Products,1012.315,17.0608,-61.7964,51.13372269,10.28848509
ATG,DMA,Antigua and Barbuda,Dominica,Biomass,266.667,17.0608,-61.7964,,
ATG,DMA,Antigua and Barbuda,Dominica,Hydroelectric,331.563,17.0608,-61.7964,,
ATG,DMA,Antigua and Barbuda,Dominica,Solar Products,111.111,17.0608,-61.7964,,
ATG,ESP,Antigua and Barbuda,Spain,Hydroelectric,19608.496,17.0608,-61.7964,40.34865611,-3.617020602
ATG,ESP,Antigua and Barbuda,Spain,Solar Products,1404.57,17.0608,-61.7964,40.34865611,-3.617020602
ATG,ESP,Antigua and Barbuda,Spain,Wind Products,757.804,17.0608,-61.7964,40.34865611,-3.617020602
ATG,FRA,Antigua and Barbuda,France,Battery storage,70.437,17.0608,-61.7964,46.2276,2.2137
ATG,FRA,Antigua and Barbuda,France,Hydroelectric,483.004,17.0608,-61.7964,46.2276,2.2137
ATG,GBR,Antigua and Barbuda,United Kingdom,Biomass,324.23,17.0608,-61.7964,53.88335871,-2.657992979
ATG,GBR,Antigua and Barbuda,United Kingdom,Solar Products,436.463,17.0608,-61.7964,53.88335871,-2.657992979
ATG,GBR,Antigua and Barbuda,United Kingdom,Wind Products,27234.259,17.0608,-61.7964,53.88335871,-2.657992979
ATG,GRD,Antigua and Barbuda,Grenada,Biomass,199.241,17.0608,-61.7964,12.1165,-61.679
ATG,GRD,Antigua and Barbuda,Grenada,Solar Products,100.626,17.0608,-61.7964,12.1165,-61.679
ATG,GRD,Antigua and Barbuda,Grenada,Wind Products,2592.593,17.0608,-61.7964,12.1165,-61.679
ATG,KNA,Antigua and Barbuda,Saint Kitts and Nevis,EV,16342.385,17.0608,-61.7964,17.3578,-62.783
ATG,KNA,Antigua and Barbuda,Saint Kitts and Nevis,Wind Products,8703.704,17.0608,-61.7964,17.3578,-62.783
ATG,MSR,Antigua and Barbuda,Montserrat,EV,2962.963,17.0608,-61.7964,,
ATG,NGA,Antigua and Barbuda,Nigeria,Wind Products,370.37,17.0608,-61.7964,9.548318418,7.995127754
ATG,NLD,Antigua and Barbuda,Netherlands,Hydroelectric,3538.519,17.0608,-61.7964,52.29870037,5.512217101
ATG,NZL,Antigua and Barbuda,New Zealand,Solar Products,217.43,17.0608,-61.7964,-43.98581773,170.5130114
ATG,SXM,Antigua and Barbuda,Sint Maarten,EV,19195.87,17.0608,-61.7964,,
ATG,SXM,Antigua and Barbuda,Sint Maarten,Solar Products,128.711,17.0608,-61.7964,,
ATG,SXM,Antigua and Barbuda,Sint Maarten,Wind Products,1424.863,17.0608,-61.7964,,
ATG,TTO,Antigua and Barbuda,Trinidad and Tobago,Hydroelectric,100.626,17.0608,-61.7964,10.42823709,-61.33036691
ATG,USA,Antigua and Barbuda,USA,Battery storage,3703.704,17.0608,-61.7964,39.50155413,-99.06024063
ATG,USA,Antigua and Barbuda,USA,Biomass,27849.544,17.0608,-61.7964,39.50155413,-99.06024063
ATG,USA,Antigua and Barbuda,USA,Hydroelectric,206602.214,17.0608,-61.7964,39.50155413,-99.06024063
ATG,USA,Antigua and Barbuda,USA,Solar Products,323.296,17.0608,-61.7964,39.50155413,-99.06024063
ATG,USA,Antigua and Barbuda,USA,Wind Products,2012.519,17.0608,-61.7964,39.50155413,-99.06024063
ATG,VCT,Antigua and Barbuda,Saint Vincent and the Grenadines,Solar Products,905.637,17.0608,-61.7964,13.2528,-61.1971
ATG,VCT,Antigua and Barbuda,Saint Vincent and the Grenadines,Wind Products,185.185,17.0608,-61.7964,13.2528,-61.1971
ATG,VGB,Antigua and Barbuda,Br. Virgin Isds,Hydroelectric,6281.344,17.0608,-61.7964,,
ATG,_X ,Antigua and Barbuda,"Areas, nes",Battery storage,12.741,17.0608,-61.7964,,
ATG,_X ,Antigua and Barbuda,"Areas, nes",Solar Products,222.926,17.0608,-61.7964,,
AUS,AGO,Australia,Angola,Battery storage,7361.296,-25.56076406,134.3760786,-12.29155344,17.50291192
AUS,AGO,Australia,Angola,Hydroelectric,3490.924,-25.56076406,134.3760786,-12.29155344,17.50291192
AUS,AGO,Australia,Angola,Solar Products,1709.167,-25.56076406,134.3760786,-12.29155344,17.50291192
AUS,ARE,Australia,United Arab Emirates,Battery storage,248564.359,-25.56076406,134.3760786,23.86863365,54.20671476
AUS,ARE,Australia,United Arab Emirates,Biomass,236771.766,-25.56076406,134.3760786,23.86863365,54.20671476
AUS,ARE,Australia,United Arab Emirates,EV,1486107.534,-25.56076406,134.3760786,23.86863365,54.20671476
AUS,ARE,Australia,United Arab Emirates,Hydroelectric,4509891.271,-25.56076406,134.3760786,23.86863365,54.20671476
AUS,ARE,Australia,United Arab Emirates,Solar Products,630295.266,-25.56076406,134.3760786,23.86863365,54.20671476
AUS,ARE,Australia,United Arab Emirates,Wind Products,643896.673,-25.56076406,134.3760786,23.86863365,54.20671476
AUS,ARG,Australia,Argentina,Battery storage,13.858,-25.56076406,134.3760786,-35.220172,-65.14954339
AUS,ARG,Australia,Argentina,Biomass,5809.848,-25.56076406,134.3760786,-35.220172,-65.14954339
AUS,ARG,Australia,Argentina,Hydroelectric,279349.163,-25.56076406,134.3760786,-35.220172,-65.14954339
AUS,ARG,Australia,Argentina,Solar Products,292630.513,-25.56076406,134.3760786,-35.220172,-65.14954339
AUS,ARG,Australia,Argentina,Wind Products,2926.042,-25.56076406,134.3760786,-35.220172,-65.14954339
AUS,ARM,Australia,Armenia,Hydroelectric,47079.963,-25.56076406,134.3760786,40.21660761,45.00029001
AUS,ARM,Australia,Armenia,Wind Products,9242.7,-25.56076406,134.3760786,40.21660761,45.00029001
AUS,ASM,Australia,American Samoa,EV,227405.003,-25.56076406,134.3760786,-14.271,-170.1322
AUS,ASM,Australia,American Samoa,Hydroelectric,4049.868,-25.56076406,134.3760786,-14.271,-170.1322
AUS,ASM,Australia,American Samoa,Wind Products,173796.55,-25.56076406,134.3760786,-14.271,-170.1322
AUS,ATA,Australia,Antarctica,EV,2722.129,-25.56076406,134.3760786,-80.5227822,21.28439294
AUS,AUT,Australia,Austria,Battery storage,49898.44,-25.56076406,134.3760786,47.61394879,14.07615888
AUS,AUT,Australia,Austria,Hydroelectric,304828.29,-25.56076406,134.3760786,47.61394879,14.07615888
AUS,AUT,Australia,Austria,Solar Products,53640.128,-25.56076406,134.3760786,47.61394879,14.07615888
AUS,AUT,Australia,Austria,Wind Products,115484.258,-25.56076406,134.3760786,47.61394879,14.07615888
AUS,AZE,Australia,Azerbaijan,Battery storage,1371.953,-25.56076406,134.3760786,40.2805336,47.68058265
AUS,AZE,Australia,Azerbaijan,Hydroelectric,119862.762,-25.56076406,134.3760786,40.2805336,47.68058265
AUS,AZE,Australia,Azerbaijan,Solar Products,4358.046,-25.56076406,134.3760786,40.2805336,47.68058265
AUS,BDI,Australia,Burundi,Solar Products,62.691,-25.56076406,134.3760786,-3.377391075,29.9138923
AUS,BEL,Australia,Belgium,Battery storage,21039.912,-25.56076406,134.3760786,50.65244096,4.580834114
AUS,BEL,Australia,Belgium,Biomass,267503.778,-25.56076406,134.3760786,50.65244096,4.580834114
AUS,BEL,Australia,Belgium,EV,40442.587,-25.56076406,134.3760786,50.65244096,4.580834114
AUS,BEL,Australia,Belgium,Hydroelectric,5500672.303,-25.56076406,134.3760786,50.65244096,4.580834114
AUS,BEL,Australia,Belgium,Solar Products,127043.903,-25.56076406,134.3760786,50.65244096,4.580834114
AUS,BEL,Australia,Belgium,Wind Products,1770576.94,-25.56076406,134.3760786,50.65244096,4.580834114
AUS,BFA,Australia,Burkina Faso,Battery storage,8022.526,-25.56076406,134.3760786,12.31165049,-1.776537452
AUS,BFA,Australia,Burkina Faso,Biomass,15176.611,-25.56076406,134.3760786,12.31165049,-1.776537452
AUS,BFA,Australia,Burkina Faso,Hydroelectric,160996.275,-25.56076406,134.3760786,12.31165049,-1.776537452
AUS,BFA,Australia,Burkina Faso,Solar Products,12979.11,-25.56076406,134.3760786,12.31165049,-1.776537452
AUS,BFA,Australia,Burkina Faso,Wind Products,194061.068,-25.56076406,134.3760786,12.31165049,-1.776537452
AUS,BGD,Australia,Bangladesh,Battery storage,303.559,-25.56076406,134.3760786,23.8394618,90.26792828
AUS,BGD,Australia,Bangladesh,Biomass,5343.292,-25.56076406,134.3760786,23.8394618,90.26792828
AUS,BGD,Australia,Bangladesh,Hydroelectric,19223.84,-25.56076406,134.3760786,23.8394618,90.26792828
AUS,BGD,Australia,Bangladesh,Solar Products,328.635,-25.56076406,134.3760786,23.8394618,90.26792828
AUS,BGD,Australia,Bangladesh,Wind Products,7828.513,-25.56076406,134.3760786,23.8394618,90.26792828
AUS,BGR,Australia,Bulgaria,Hydroelectric,2918.782,-25.56076406,134.3760786,42.75311876,25.19511095
AUS,BGR,Australia,Bulgaria,Solar Products,170.917,-25.56076406,134.3760786,42.75311876,25.19511095
AUS,BGR,Australia,Bulgaria,Wind Products,11998.484,-25.56076406,134.3760786,42.75311876,25.19511095
AUS,BHR,Australia,Bahrain,Hydroelectric,26175.991,-25.56076406,134.3760786,26.0667,50.5577
AUS,BHR,Australia,Bahrain,Solar Products,1470.28,-25.56076406,134.3760786,26.0667,50.5577
AUS,BHR,Australia,Bahrain,Wind Products,3081.78,-25.56076406,134.3760786,26.0667,50.5577
AUS,BHS,Australia,Bahamas,Solar Products,7254.391,-25.56076406,134.3760786,24.50639967,-77.91580479
AUS,BOL,Australia,Bolivia (Plurinational State of),Hydroelectric,5517.508,-25.56076406,134.3760786,-16.72898702,-64.64140561
AUS,BOL,Australia,Bolivia (Plurinational State of),Solar Products,2212.018,-25.56076406,134.3760786,-16.72898702,-64.64140561
AUS,BOL,Australia,Bolivia (Plurinational State of),Wind Products,2224.557,-25.56076406,134.3760786,-16.72898702,-64.64140561
AUS,BRA,Australia,Brazil,Battery storage,4078.904,-25.56076406,134.3760786,-10.80677364,-53.05434004
AUS,BRA,Australia,Brazil,Biomass,2104.453,-25.56076406,134.3760786,-10.80677364,-53.05434004
AUS,BRA,Australia,Brazil,Hydroelectric,1054186.508,-25.56076406,134.3760786,-10.80677364,-53.05434004
AUS,BRA,Australia,Brazil,Solar Products,198231.699,-25.56076406,134.3760786,-10.80677364,-53.05434004
AUS,BRA,Australia,Brazil,Wind Products,115542.331,-25.56076406,134.3760786,-10.80677364,-53.05434004
AUS,BRB,Australia,Barbados,Solar Products,1754.041,-25.56076406,134.3760786,,
AUS,BRN,Australia,Brunei Darussalam,Biomass,25151.812,-25.56076406,134.3760786,4.690250543,114.9151088
AUS,BRN,Australia,Brunei Darussalam,Hydroelectric,26870.217,-25.56076406,134.3760786,4.690250543,114.9151088
AUS,BRN,Australia,Brunei Darussalam,Solar Products,12761.341,-25.56076406,134.3760786,4.690250543,114.9151088
AUS,BRN,Australia,Brunei Darussalam,Wind Products,228453.601,-25.56076406,134.3760786,4.690250543,114.9151088
AUS,BTN,Australia,Bhutan,Solar Products,435.541,-25.56076406,134.3760786,27.42796865,90.47242481
AUS,BWA,Australia,Botswana,Battery storage,961.489,-25.56076406,134.3760786,-22.09971138,23.77308147
AUS,BWA,Australia,Botswana,Biomass,12472.3,-25.56076406,134.3760786,-22.09971138,23.77308147
AUS,BWA,Australia,Botswana,Hydroelectric,2188908.438,-25.56076406,134.3760786,-22.09971138,23.77308147
AUS,BWA,Australia,Botswana,Solar Products,20104.82,-25.56076406,134.3760786,-22.09971138,23.77308147
AUS,BWA,Australia,Botswana,Wind Products,9966.622,-25.56076406,134.3760786,-22.09971138,23.77308147
AUS,CAN,Australia,Canada,Battery storage,103596.639,-25.56076406,134.3760786,57.7487688,-101.5698221
AUS,CAN,Australia,Canada,Biomass,1670727.27,-25.56076406,134.3760786,57.7487688,-101.5698221
AUS,CAN,Australia,Canada,EV,3299.55,-25.56076406,134.3760786,57.7487688,-101.5698221
AUS,CAN,Australia,Canada,Hydroelectric,5674670.126,-25.56076406,134.3760786,57.7487688,-101.5698221
AUS,CAN,Australia,Canada,Solar Products,1184747.731,-25.56076406,134.3760786,57.7487688,-101.5698221
AUS,CAN,Australia,Canada,Wind Products,2546863.446,-25.56076406,134.3760786,57.7487688,-101.5698221
AUS,CCK,Australia,Cocos Isds,Battery storage,4319.771,-25.56076406,134.3760786,-12.1642,96.871
AUS,CCK,Australia,Cocos Isds,EV,124076.948,-25.56076406,134.3760786,-12.1642,96.871
AUS,CCK,Australia,Cocos Isds,Hydroelectric,65584.5,-25.56076406,134.3760786,-12.1642,96.871
AUS,CCK,Australia,Cocos Isds,Solar Products,275330.97,-25.56076406,134.3760786,-12.1642,96.871
AUS,CCK,Australia,Cocos Isds,Wind Products,188319.85,-25.56076406,134.3760786,-12.1642,96.871
AUS,CHE,Australia,Switzerland,Battery storage,62506.68,-25.56076406,134.3760786,46.79173768,8.118300613
AUS,CHE,Australia,Switzerland,Biomass,17257.308,-25.56076406,134.3760786,46.79173768,8.118300613
AUS,CHE,Australia,Switzerland,EV,3299.55,-25.56076406,134.3760786,46.79173768,8.118300613
AUS,CHE,Australia,Switzerland,Hydroelectric,114784.094,-25.56076406,134.3760786,46.79173768,8.118300613
AUS,CHE,Australia,Switzerland,Solar Products,265562.322,-25.56076406,134.3760786,46.79173768,8.118300613
AUS,CHE,Australia,Switzerland,Wind Products,72804.576,-25.56076406,134.3760786,46.79173768,8.118300613
AUS,CHL,Australia,Chile,Battery storage,11102.327,-25.56076406,134.3760786,-37.34183187,-71.67094512
AUS,CHL,Australia,Chile,Biomass,119091.327,-25.56076406,134.3760786,-37.34183187,-71.67094512
AUS,CHL,Australia,Chile,Hydroelectric,2460506.956,-25.56076406,134.3760786,-37.34183187,-71.67094512
AUS,CHL,Australia,Chile,Solar Products,409816.019,-25.56076406,134.3760786,-37.34183187,-71.67094512
AUS,CHL,Australia,Chile,Wind Products,1087500.086,-25.56076406,134.3760786,-37.34183187,-71.67094512
AUS,CHN,Australia,China,Battery storage,5049424.491,-25.56076406,134.3760786,36.60943038,103.8653613
AUS,CHN,Australia,China,Biomass,126694.15,-25.56076406,134.3760786,36.60943038,103.8653613
AUS,CHN,Australia,China,EV,48551.562,-25.56076406,134.3760786,36.60943038,103.8653613
AUS,CHN,Australia,China,Hydroelectric,9321313.264,-25.56076406,134.3760786,36.60943038,103.8653613
AUS,CHN,Australia,China,Solar Products,14845213.74,-25.56076406,134.3760786,36.60943038,103.8653613
AUS,CHN,Australia,China,Wind Products,2047121.484,-25.56076406,134.3760786,36.60943038,103.8653613
AUS,CIV,Australia,Côte d'Ivoire,Battery storage,10532.164,-25.56076406,134.3760786,7.553755007,-5.612043645
AUS,CIV,Australia,Côte d'Ivoire,Biomass,115878.225,-25.56076406,134.3760786,7.553755007,-5.612043645
AUS,CIV,Australia,Côte d'Ivoire,Hydroelectric,1217199.468,-25.56076406,134.3760786,7.553755007,-5.612043645
AUS,CIV,Australia,Côte d'Ivoire,Solar Products,150316.951,-25.56076406,134.3760786,7.553755007,-5.612043645
AUS,CIV,Australia,Côte d'Ivoire,Wind Products,247083.521,-25.56076406,134.3760786,7.553755007,-5.612043645
AUS,CMR,Australia,Cameroon,Solar Products,659.91,-25.56076406,134.3760786,5.663095288,12.61155155
AUS,COD,Australia,Dem. Rep. of the Congo,Biomass,84320.007,-25.56076406,134.3760786,-2.850275711,23.58295583
AUS,COD,Australia,Dem. Rep. of the Congo,Hydroelectric,12978.451,-25.56076406,134.3760786,-2.850275711,23.58295583
AUS,COG,Australia,Congo,Biomass,9917.788,-25.56076406,134.3760786,-0.837801087,15.13446177
AUS,COK,Australia,Cook Isds,Battery storage,54818.728,-25.56076406,134.3760786,-21.2367,-159.7777
AUS,COK,Australia,Cook Isds,Biomass,6635.396,-25.56076406,134.3760786,-21.2367,-159.7777
AUS,COK,Australia,Cook Isds,EV,17817.571,-25.56076406,134.3760786,-21.2367,-159.7777
AUS,COK,Australia,Cook Isds,Hydroelectric,96770.529,-25.56076406,134.3760786,-21.2367,-159.7777
AUS,COK,Australia,Cook Isds,Solar Products,34901.983,-25.56076406,134.3760786,-21.2367,-159.7777
AUS,COK,Australia,Cook Isds,Wind Products,48808.267,-25.56076406,134.3760786,-21.2367,-159.7777
AUS,COL,Australia,Colombia,Battery storage,24466.825,-25.56076406,134.3760786,3.927213863,-73.07773209
AUS,COL,Australia,Colombia,Biomass,385.387,-25.56076406,134.3760786,3.927213863,-73.07773209
AUS,COL,Australia,Colombia,Hydroelectric,275723.617,-25.56076406,134.3760786,3.927213863,-73.07773209
AUS,COL,Australia,Colombia,Solar Products,6476.357,-25.56076406,134.3760786,3.927213863,-73.07773209
AUS,COL,Australia,Colombia,Wind Products,45269.17,-25.56076406,134.3760786,3.927213863,-73.07773209
AUS,CRI,Australia,Costa Rica,Battery storage,2456.845,-25.56076406,134.3760786,9.965671127,-84.1754231
AUS,CRI,Australia,Costa Rica,Biomass,5582.179,-25.56076406,134.3760786,9.965671127,-84.1754231
AUS,CRI,Australia,Costa Rica,Hydroelectric,1319.82,-25.56076406,134.3760786,9.965671127,-84.1754231
AUS,CRI,Australia,Costa Rica,Solar Products,211.171,-25.56076406,134.3760786,9.965671127,-84.1754231
AUS,CRI,Australia,Costa Rica,Wind Products,6199.195,-25.56076406,134.3760786,9.965671127,-84.1754231
AUS,CUW,Australia,Curaçao,Hydroelectric,137.921,-25.56076406,134.3760786,12.1696,-68.99
AUS,CXR,Australia,Christmas Isds,Battery storage,8900.207,-25.56076406,134.3760786,,
AUS,CXR,Australia,Christmas Isds,EV,67568.19,-25.56076406,134.3760786,,
AUS,CXR,Australia,Christmas Isds,Hydroelectric,123126.018,-25.56076406,134.3760786,,
AUS,CXR,Australia,Christmas Isds,Solar Products,9898.651,-25.56076406,134.3760786,,
AUS,CYP,Australia,Cyprus,EV,48565.42,-25.56076406,134.3760786,34.90706085,33.0395538
AUS,CYP,Australia,Cyprus,Hydroelectric,2639.64,-25.56076406,134.3760786,34.90706085,33.0395538
